Utterance	Reversed tokens	Correct classification	RNC_1 classification	RNC_2 classification	RNC_3 classification	RNC_4 classification	RNC_5 classification	RNC_6 classification	RNC_7 classification	Majority vote
'falou tudo'"	'falou tudo'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'vai chupar uma banana bixo histerico'"	'vai uma banana	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'se seu dinheiro for fruto de corrupcao vc devera ser preso sim '"	'se seu dinheiro for de corrupcao vc ser preso sim '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'adoooooooooooro cala boca fela da puta'"	boca da	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'idiota'"	'idiota'	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'a mamis ja foi ne mas eu chamo _laugh_ mulher  de mamis sabe nada inocente'"	'a mamis ja foi ne mas eu laugh mulher de mamis sabe nada	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'adianaldo  prega no final continua firme forte '"	no continua '	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'adinaldo _laugh_ de novo defe cando mortadela'"	laugh de novo	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'nao junior soares defequei uns juniorizinhos soares aqui'"	'nao junior uns	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'nao joga nada  ainda esnoba brasil  espanhol  de merd'"	'nao joga nada ainda brasil de	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'ceis tao tudo dano buesta cai esse ano'"	tao tudo esse	"no	"no	"no	"no	"no	"no	"no	"no	"no
'arregao'"		"no	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'faltou uma opcao ele virou homem'"	uma ele virou	"no	"no	"no	"no	"no	"no	"no	"no	"no
'vai retocar maquiagem tricolete frufru nao come ninguem ele comido '"	'vai nao come ninguem ele '	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'dorzinha de cotovelo coisa de florzinha einmimimimi '"	de coisa de '	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'mulambos subornadores paguem serie b'"	'mulambos paguem serie	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'eu quero ver abel brucututreinando esse time de bonequinhasnao vai da certo '"	'eu quero ver esse time de vai da certo '	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'so queria dizer que   po de arroz maquiagem    sem mais  ha antes que eu me esqueca paguem as series b  '"	'so dizer que de sem mais ha antes que eu me esqueca paguem as b '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'bbcas serie c vcs nao saben separar quantos trocaram de lado epoca de doval dos trocas fla x flu vasco x bota jogadores marcaram epoca historias vcs sao eternos serie c '"	serie c vcs nao de lado epoca de dos fla x x bota jogadores epoca vcs sao serie c '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'maycon ate admito que negocio em si foi bom para fla mas atualmente nao acredito em nenhuma das duas coisas nem que ele va jogar bem nem que fla levante alguma taca esse ano kkkkk'"	ate que em foi bom para fla mas nao acredito em nenhuma das duas coisas nem que ele va jogar bem nem que fla alguma taca esse ano kkkkk'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'rafael dois finalistas da libertadores do ano passado um deles titular da selecao equatoriana outro futuro camisa  da selecao ambos ja sondados por clubes da europa quem vai dar certo mesmo conquinha com  anos todo bichado kkkkkkkk'"	dois da libertadores do ano passado um deles titular da selecao outro futuro camisa da selecao ja por clubes da europa quem vai dar certo mesmo com anos todo	"no	"no	"no	"no	"no	"no	"no	"no	"no
'estao melando as calcinhas as tricoflorzinhas'"	'estao as as	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'comparacao sem nexo tyson passou quanto tempo no auge pra chegar fazer isso tu sabes motivo  tyson um mito que infelizmente se perdeu no fim de carreira'"	sem tyson quanto tempo no pra chegar fazer isso tu motivo tyson um mito que se perdeu no fim de	"no	"no	"no	"no	"no	"no	"no	"no	"no
'a historia desse cara com moleque que subiu no octagon pra receber cinturao muito louca cara pode ate ser sangue no olho mas que ele fez pra ajudar moleque nao qualquer um que faz'"	'a historia desse cara com que no pra receber muito louca cara pode ate ser no mas que ele fez pra nao qualquer um que	"no	"no	"no	"no	"no	"no	"no	"no	"no
'nao afoito nao contra cruz foi muito paciente atraindoo para trocacao franca so deu blitz contra os adversarios anteriores contra quem tinha grande confianca nao sem motivo de que botaria para dormir'"	'nao nao contra cruz foi muito para so deu contra os contra quem tinha grande confianca nao sem motivo de que para	"no	"no	"no	"no	"no	"no	"no	"no	"no
'vich todo evento ta caindo luta do card principal  ta na hora do dana comecar ter substitutos pra esse tipo d situacao q faz tempo q ja deixou de ser inusitada  '"	todo ta luta do principal ta na hora do comecar ter pra esse tipo d situacao q faz tempo q ja deixou de ser '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'em resumo deve ser um idiota'"	'em deve ser um idiota'	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'sapatao'"		"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'canta com se tivesse engolindo  litro de porra'"	com se tivesse de	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
Utterance	Reversed tokens	Correct classification	RNC_1 classification	RNC_2 classification	RNC_3 classification	RNC_4 classification	RNC_5 classification	RNC_6 classification	RNC_7 classification	Majority vote
'votaram no pezao agora tomem no czao'"	no agora no	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'havia previsao entrar em plenario no comeco de novembro   preciso aprovar projeto de lei  medidas anti corrupcao com mais de dois milhoes de assinaturas   necessario tambem preservar conteudo original do projeto  '"	entrar em no comeco de preciso aprovar projeto de lei medidas corrupcao com mais de dois milhoes de assinaturas tambem original do projeto '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'politicos jamais aprovam leis que prejudicam eles direta ou indiretamente esta pec um desdobro pela crise que brasil esta devido as dezenas centenas de bilhoes de reais desviados todos os anos pelo brasil muito dinheiro meu amigo que faz  diferenca'"	jamais leis que eles ou esta pec um pela crise que brasil esta devido as de bilhoes de reais todos os anos pelo brasil muito dinheiro meu amigo que faz	"no	"no	"no	"no	"no	"no	"no	"no	"no
'renato voce tem toda razao temos de acabar com aquele desgoverno passado tipo populista que ao inves de ensinar pescar quer dar peixe com isso se perpetuar no poder qualquer custo'"	voce tem toda razao temos de acabar com aquele passado tipo que ao inves de quer dar com isso se perpetuar no poder qualquer custo'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'nossa que coisa relevante mulher dele voluntaria'"	'nossa que coisa mulher dele	"no	"no	"no	"no	"no	"no	"no	"no	"no
'voces sao idiotas ou se fazem voces sabem que ele do executivo quer que interfira nos outros poderes esses salarios sao vinculados texto constitucional se informem mais nao que ele seja santo mas pra nao passarem vergonha de falar coisa que nao sabem'"	'voces sao idiotas ou se fazem voces sabem que ele do quer que nos outros poderes esses salarios sao se mais nao que ele seja mas pra nao vergonha de falar coisa que nao	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'os ricos continuam ricos os pobres continuam pobres retiraram foi dignidade delesisso sim'"	'os ricos continuam ricos os pobres continuam pobres foi sim'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'alexandre acioni vai estudar pra saber que comunista essas medidas do temer sao pior que comunismo voce mais um pobre metido besta que fica repetindo mazelas igual um papagaio de repeticao'"	'alexandre vai estudar pra saber que essas medidas do temer sao pior que voce mais um pobre metido besta que fica igual um de	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'porque nao corta os gastos dos politicos'"	'porque nao corta os gastos dos politicos'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'deveriam mas isso nao sou quem vai saber te responder pergunta la na pf'"	mas isso nao sou quem vai saber te responder pergunta la na	"no	"no	"no	"no	"no	"no	"no	"no	"no
'bons tempos brasil teve bons tempos entao me lembra ai por que eu nao lembro nao hahaha'"	tempos brasil teve bons tempos entao me lembra ai por que eu nao nao	"no	"no	"no	"no	"no	"no	"no	"no	"no
'sabe que engracado que sim povo vai pagar pato recheado bem gordo'"	'sabe que engracado que sim povo vai pagar bem	"no	"no	"no	"no	"no	"no	"no	"no	"no
'verdade vamos ser compreensivos '"	'verdade vamos ser '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'este  temer fala em cortar propria carne entao porque nao comeca cortando os aumentos q ele sancionou dos ministros deputados assim ele ja pode ver um melhor desempenho mas nao prefere tirar da gente do q deles mesmos  '"	temer fala em cortar propria carne entao porque nao comeca cortando os aumentos q ele dos ministros deputados assim ele ja pode ver um melhor mas nao tirar da gente do q deles mesmos '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'caro presidente temer quando sr falar em cortar na propria carne por favor comece pelas mordomias dos _laugh_ inclusive aposentadoria do sr previdencia diferenciada para politicos primeiro item ser observado nao do empacotador do mercado da esquina nao zombe da minha inteligencia por gentileza   '"	presidente temer quando sr falar em cortar na propria carne por favor pelas mordomias dos laugh inclusive aposentadoria do sr previdencia para politicos ser nao do do mercado da nao da minha por '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'o fmi ja afirmou que entre  paises  incluindo potencias economicas  as medidas adotadas no brasil sao as duras inflexiveis alguem ja leu quem defende quem contra isso um assunto muito serio que vai mexer com vida de todos'"	'o fmi ja que entre paises as medidas no brasil sao as duras alguem ja quem defende quem contra isso um assunto muito serio que vai com vida de	"no	"no	"no	"no	"no	"no	"no	"no	"no
'a fmi nao manda nas economia mundiais que vao mer rda'"	'a fmi nao manda nas economia que vao	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'todo especialista tem que mentir pra se dar bem'"	'todo tem que pra se dar	"no	"no	"no	"no	"no	"no	"no	"no	"no
'nao existe especialista em economia apenas aquilo que funciona aumentar gastos publicos exigir da sociedade mais impostos para cobrir os gastos de governo incompetente sao duras inflexiveis nao podem simplesmente querer aumentar impostos porque nao tem dinheiro pra eles gastar sociedade tambem precisa de dinheiro pra estimular economia sociedade nao consegue pagar mais impostos entao nao podem aumentar os gastos'"	'nao existe em economia apenas aquilo que aumentar gastos publicos da sociedade mais impostos para os gastos de governo sao duras nao podem querer aumentar impostos porque nao tem dinheiro pra eles sociedade tambem precisa de dinheiro pra economia sociedade nao consegue pagar mais impostos entao nao podem aumentar os	"no	"no	"no	"no	"no	"no	"no	"no	"no
'eu quero ver os batedores de panela piscadores de luz de varanda quero ver bem cara deles'"	'eu quero ver os de de de quero ver bem cara	"no	"no	"no	"no	"no	"no	"no	"no	"no
'saude educacao nao gasto investimento que tem que acabar farra publica com esse dinheiro acabar com foro privilegiado fim de regalias punicao grave crime de corrupcaopior cego que nao quer enxergar isso nao e nem sera bom para saude do brasil '"	'saude educacao nao gasto que tem que acabar farra publica com esse dinheiro acabar com foro privilegiado fim de regalias de cego que nao quer enxergar isso nao nem sera bom para saude do brasil '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'cortarsea  propria carne   propria carne dos outros nao deles '"	propria carne propria carne dos outros nao deles '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'tem que cortar carne das regalias dos politicos em brasilia vamos fazer este sacrificio temer'"	'tem que cortar carne das regalias dos politicos em brasilia vamos fazer este temer'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'porque nao reduz os salarios milionarios de toda classe politica  porque nao  nao cria uma lei em que todos os politicos arquem com _laugh_ despesas  porque nao acaba com foro privilegiado de parlamentares porque nao cria mecanismos pra colocar os corruptos na cadeia fazer com que devolvam que roubaram '"	'porque nao os salarios de toda classe politica porque nao nao cria uma lei em que todos os politicos com laugh porque nao acaba com foro privilegiado de parlamentares porque nao cria pra colocar os corruptos na cadeia fazer com que que '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'eu estava concordando com pec mais depois que eu vi reportagem hoje no g da farra dos ministros com aviao da fab  fiquei revoltadoesse pais nao tem conserto nao'"	'eu estava com pec mais depois que eu vi hoje no g da farra dos ministros com aviao da fab pais nao tem nao'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'desde que assumiu so falafalamas resolucao nenhuma'"	que so	"no	"no	"no	"no	"no	"no	"no	"no	"no
'nao vi corte algum deixar de gastar nao cortar'"	'nao vi corte algum deixar de nao	"no	"no	"no	"no	"no	"no	"no	"no	"no
'temer  me explique que sentir na propria carne ja que nao vao ser cortados nada de _laugh_ verbas'"	me que sentir na propria carne ja que nao vao ser nada de laugh	"no	"no	"no	"no	"no	"no	"no	"no	"no
'ahahahahaha voce devera trabalhar em dobro ou em triplo ele nao '"	voce trabalhar em ou em triplo ele nao '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'bem lembrado marcos alves  essa pec muito importante para tao sonhada reforma politica eu ja participei  '"	essa pec muito importante para tao reforma politica eu ja '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'discordo em partes mas porque ao inves de tirar mais da populacao mais pobre tambem nao crie os impostos sobre grandes fortunas exonere os cargos partariados de comissao corte os salarios regalias dos deputados senadores dos secretarios do presidente da republica  diminua salarios autos dos magistrados ai sim eu comeco acreditar mais neste governo no brasil melhor'"	em partes mas porque ao inves de tirar mais da populacao mais pobre tambem nao crie os impostos sobre grandes fortunas os cargos de comissao corte os salarios regalias dos deputados senadores dos do presidente da republica salarios autos dos magistrados ai sim eu comeco acreditar mais neste governo no brasil melhor'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'corta propria carne onde ministros teriam burlado regra da fab em  voos'"	'corta propria carne onde ministros teriam da fab em	"no	"no	"no	"no	"no	"no	"no	"no	"no
'gastando  milhoes em   meses com cartoes corporativos hipocrita'"	milhoes em meses com cartoes corporativos	"no	"no	"no	"no	"no	"no	"no	"no	"no
'na carne de quem aumento para varias categorias de servidores servis que dao suporte tudo que esta sendo feito unico que vai sentir os impactos reais povo que por incrivel que pareca foi tao alienado que uma grande parcela apoia essa loucura'"	'na carne de quem aumento para varias de que dao tudo que esta sendo unico que vai sentir os reais povo que por que foi tao que uma grande apoia essa	"no	"no	"no	"no	"no	"no	"no	"no	"no
'tem tonto que acredita nessa palhacada vai cortar apenas do pobre que necessitada de saude educacao do governo esta pra ser aprovado terceirizacao esse mes  vao aprovar caixa  para que as delacoes da  odebrecht poderem ser realizadas nao punirem os imundos'"	'tem que nessa vai cortar apenas do pobre que de saude educacao do governo esta pra ser esse mes vao aprovar caixa para que as delacoes da ser nao os	"no	"no	"no	"no	"no	"no	"no	"no	"no
'voce um brincalhao '"	'voce um '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'para quem nao entende existe sim transmissao de radio am aindaem cidades pequenas nos locais mais afastados das capitais  onde fm nao chega nem com chiadosa am chega ruim mas cheganos  cantoes deste brasilzao  so am chega com muita palha de aco nas anteninhasagora esse povo pode ficar sem este entretenimentopois tv analogica sempre foi luxo tv digital sera utopiaagora sem amserao isolados  ate de informacoestudo que eles queriam quem sabe'"	'para quem nao entende existe sim transmissao de radio am cidades nos mais das onde fm nao chega nem com am chega ruim mas deste so am chega com muita de nas esse povo pode ficar sem este tv sempre foi luxo tv sera sem ate de que eles quem	"no	"no	"no	"no	"no	"no	"no	"no	"no
'com certeza essa lista contem  de politicos  lamentavel'"	'com essa lista de politicos lamentavel'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'e quando essa imoralidade vai ter fim ate quando trabalhadores vao ter que sustentar parasitas'"	'e quando essa vai ter fim ate quando trabalhadores vao ter que	"no	"no	"no	"no	"no	"no	"no	"no	"no
'essa noticia nao interessa globo'"	'essa noticia nao	"no	"no	"no	"no	"no	"no	"no	"no	"no
'torra se absurdo com politicos militares judiciario problema velhinho que com  pega um salario minimo'"	se com politicos judiciario problema que com pega um salario	"no	"no	"no	"no	"no	"no	"no	"no	"no
'e grana pra salvar oi vai sair de onde'"	'e grana pra vai sair de	"no	"no	"no	"no	"no	"no	"no	"no	"no
'agora do setor eletrico que ninguem quer investigar'"	'agora do que ninguem quer	"no	"no	"no	"no	"no	"no	"no	"no	"no
'eu estava na ocupacao de escola sai pra fazer enem sou esperto '"	'eu estava na de escola sai pra fazer enem sou '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'cade sergio moro podia pegar essa de sobremesa '"	'cade sergio moro pegar essa de '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'quando mais esquerda mentir sera melhor para brasil assim nao vao eleger ninguem em '"	'quando mais esquerda sera melhor para brasil assim nao vao ninguem em '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'cite amigo esquerdopata uma linha onde defendo quem quer que seja uma so'"	amigo esquerdopata uma onde quem quer que seja uma	"no	"no	"no	"no	"no	"no	"no	"no	"no
'felizmente extirpamos projeto defoder povo dos cleptorrupto'"	projeto povo dos	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes	"yes
'o grande vencedor das  urnas foram os votos brancos nulos recado foi dado todos os partidos inclusive os de  direita  viram coxinhada '"	'o grande das urnas foram os votos foi dado todos os partidos inclusive os de direita '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'aceita que boquinha acabou doi menos  vermelho so ketchup'"	que acabou menos vermelho so	"no	"no	"no	"no	"no	"no	"no	"no	"no
'essa boa com alguns politicos  peco se possivel informe os bons politicos kkkkk'"	'essa boa com alguns politicos se possivel os bons politicos kkkkk'	"no	"no	"no	"no	"no	"no	"no	"no	"no
'depois que russia montar uma base na venezuela problema vai passar para eles'"	'depois que montar uma base na venezuela problema vai passar para	"no	"no	"no	"no	"no	"no	"no	"no	"no
'melhor ditadura militar  do que ditadura de esquerda'"	'melhor ditadura militar do que ditadura de	"no	"no	"no	"no	"no	"no	"no	"no	"no
'a historia nos ensina se precaver do futuro prova venezuela ainda estao fazendo vitimas para impor ideologia genocida'"	'a historia nos se do futuro prova venezuela ainda estao fazendo vitimas para	"no	"no	"no	"no	"no	"no	"no	"no	"no
'a china possui uma ditadura e uma das maiores economias do mundo marcos'"	'a uma ditadura uma das maiores do mundo	"no	"no	"no	"no	"no	"no	"no	"no	"no
'voces acham mesmo que alguem votara na direita depois da pec  jogar brasil em grupo da nigeria '"	'voces acham mesmo que alguem na direita depois da pec jogar brasil em da '	"no	"no	"no	"no	"no	"no	"no	"no	"no
'ainda bem murilo temos de terminar faxina limpar pais da esquerda lha urgente'"	'ainda bem temos de pais da esquerda	"no	"no	"no	"no	"no	"no	"no	"no	"no
'concordo plenamente so que sabem fazer quando tentaram governar deu no que deu'"	'concordo so que sabem fazer quando deu no que	"no	"no	"no	"no	"no	"no	"no	"no	"no
